No,Type,Region,"City,Town,Ward,Village code","City,Town,Ward,Village",Area,Nearest station_Name,Nearest station_Distance(minute),Transaction-price(total),Layout,Area(m^2),Transaction-price(Unit price m^2),Land shape,Year of construction,Building structure,Use,Purpose of Use,City Planning,Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Transaction period,Renovation,Transactional factors
15665,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Nishisugamo,Nishisugamo,9,80000000,,190.0,0.42,Semi-shaped,1991,S,Housing Complex,Other,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,,
15666,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,6,34000000,1LDK,35.0,0.97,,2017,RC,House,House,Neighborhood Commercial Zone,80.0,300.0,3rd quarter 2018,Not yet,
15667,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,4,24000000,1K,20.0,1.2,,2013,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15668,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,10,17000000,1K,20.0,0.85,,1999,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15669,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,6,50000000,2LDK,55.0,0.91,,2017,RC,House,House,Neighborhood Commercial Zone,80.0,300.0,3rd quarter 2018,Not yet,
15670,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,4,25000000,1LDK,35.0,0.71,,2009,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15671,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Nishisugamo,Nishisugamo,7,460000000,,370.0,1.24,Irregular Shaped,1994,S,"Housing Complex, Office, Other",,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,,
15672,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,9,45000000,2LDK,60.0,0.75,,2004,SRC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Done,
15673,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,11,23000000,1R,20.0,1.15,,2009,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,2nd quarter 2018,Not yet,
15674,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,3,18000000,1K,20.0,0.9,,2008,RC,House,Other,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15675,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,5,17000000,1K,20.0,0.85,,2003,SRC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15676,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,6,34000000,1LDK,35.0,0.97,,2017,RC,House,House,Neighborhood Commercial Zone,80.0,300.0,2nd quarter 2018,,
15677,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,6,40000000,1LDK,40.0,1.0,,2017,RC,House,House,Neighborhood Commercial Zone,80.0,300.0,2nd quarter 2018,Not yet,
15678,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Nishisugamo,Nishisugamo,2,110000000,,145.0,0.76,Semi-rectangular Shaped,2010,S,House,Other,Category I Residential Zone,60.0,300.0,1st quarter 2018,,
15680,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,4,22000000,1K,20.0,1.1,,2013,RC,,House,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
15681,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,4,15000000,,25.0,0.6,,2013,RC,,House,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
15682,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,6,42000000,1LDK,40.0,1.05,,2017,RC,,,Neighborhood Commercial Zone,80.0,300.0,1st quarter 2018,Not yet,
15683,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,3,43000000,2LDK,55.0,0.78,,1992,SRC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Done,
15684,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,10,17000000,1K,20.0,0.85,,1999,RC,House,,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15685,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,4,33000000,1LDK,40.0,0.82,,2009,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15686,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Nishisugamo,Nishisugamo,7,50000000,3LDK,60.0,0.83,,2010,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15687,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,3,390000000,,125.0,3.12,Irregular Shaped,1973,RC,Office,Office,Commercial Zone,80.0,800.0,4th quarter 2018,,
15688,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,9,39000000,2LDK,45.0,0.87,,1987,SRC,House,House,Commercial Zone,80.0,700.0,4th quarter 2018,Done,
15689,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,7,13000000,1K,20.0,0.65,,1979,RC,House,Office,Commercial Zone,80.0,800.0,4th quarter 2018,Not yet,
15690,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,8,14000000,1K,20.0,0.7,,1984,SRC,,House,Commercial Zone,80.0,800.0,4th quarter 2018,Not yet,
15691,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,9,11000000,1K,20.0,0.55,,1985,SRC,House,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15692,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,8,13000000,1K,20.0,0.65,,1984,SRC,House,House,Commercial Zone,80.0,800.0,4th quarter 2018,Not yet,
15693,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,14,57000000,2LDK,50.0,1.14,,2008,RC,House,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15694,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,14,39000000,1LDK,35.0,1.11,,2008,RC,House,House,Commercial Zone,80.0,600.0,4th quarter 2018,,
15695,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,5,23000000,1K,20.0,1.15,,2006,SRC,,,Commercial Zone,80.0,800.0,4th quarter 2018,Not yet,
15696,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,11,50000000,2LDK,55.0,0.91,,2003,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15697,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,4,760000000,,100.0,7.6,Semi-rectangular Shaped,1961,RC,Shop,Shop,Commercial Zone,80.0,900.0,3rd quarter 2018,,
15698,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,9,32000000,2DK,40.0,0.8,,1987,SRC,House,House,Commercial Zone,80.0,700.0,3rd quarter 2018,Done,
15699,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,11,26000000,1K,20.0,1.3,,2014,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15700,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,14,62000000,,60.0,1.03,,2008,RC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,,
15701,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,6,32000000,3LDK,55.0,0.58,,1981,SRC,House,,Commercial Zone,80.0,700.0,3rd quarter 2018,Done,
15702,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,4,16000000,2DK,35.0,0.46,,1979,SRC,House,Office,Commercial Zone,80.0,800.0,3rd quarter 2018,Not yet,
15703,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,4,17000000,1LDK,30.0,0.57,,1980,SRC,House,Shop,Commercial Zone,80.0,800.0,3rd quarter 2018,,
15704,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,10,25000000,1K,20.0,1.25,,2015,RC,House,Other,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
15705,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,11,25000000,1K,20.0,1.25,,2015,RC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
15706,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,5,23000000,1K,20.0,1.15,,2006,SRC,House,House,Commercial Zone,80.0,800.0,3rd quarter 2018,Not yet,
15707,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,6,28000000,2DK,45.0,0.62,,1981,SRC,House,Other,Commercial Zone,80.0,700.0,2nd quarter 2018,,
15708,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,11,25000000,1K,20.0,1.25,,2014,RC,,House,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
15709,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,14,64000000,2DK,55.0,1.16,,2008,RC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
15710,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,6,13000000,1K,15.0,0.87,,1980,SRC,House,House,Commercial Zone,80.0,800.0,2nd quarter 2018,Not yet,
15711,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,11,26000000,1K,20.0,1.3,,2014,RC,House,Other,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
15712,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,11,25000000,1K,20.0,1.25,,2014,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,,
15713,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,5,23000000,1K,20.0,1.15,,2006,SRC,House,House,Commercial Zone,80.0,800.0,2nd quarter 2018,Not yet,
15714,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,9,280000000,,250.0,1.12,Rectangular Shaped,2004,LS,Housing Complex,Other,Category I Residential Zone,60.0,400.0,1st quarter 2018,,
15715,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,11,56000000,2LDK,55.0,1.02,,2003,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Done,
15716,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,6,7800000,1K,15.0,0.52,,1980,SRC,,House,Commercial Zone,80.0,800.0,1st quarter 2018,Not yet,
15717,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,7,30000000,1LDK,35.0,0.86,,2009,RC,House,House,Commercial Zone,80.0,700.0,1st quarter 2018,Not yet,
15718,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,11,30000000,1DK,30.0,1.0,,2003,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15719,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,8,39000000,2LDK,45.0,0.87,,1984,SRC,,House,Commercial Zone,80.0,800.0,1st quarter 2018,Done,
15720,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Ikebukuro,4,14000000,1K,20.0,0.7,,1980,SRC,House,Office,Commercial Zone,80.0,800.0,1st quarter 2018,Not yet,
15721,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),5,10000000,1K,15.0,0.67,,1990,SRC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15722,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),8,53000000,2LDK,60.0,0.88,,1985,SRC,House,,Commercial Zone,80.0,600.0,4th quarter 2018,Done,
15723,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),6,41000000,2LDK,50.0,0.82,,2004,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15724,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),11,24000000,1K,20.0,1.2,,2014,RC,House,House,Category I Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
15725,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),7,72000000,,90.0,0.8,Semi-rectangular Shaped,1963,W,Housing Complex,House,Category I Residential Zone,60.0,300.0,3rd quarter 2018,,
15727,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),7,41000000,3LDK,55.0,0.75,,1977,SRC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Done,
15728,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),6,46000000,2LDK,50.0,0.92,,2004,RC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Done,
15729,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),10,17000000,1K,20.0,0.85,,1999,RC,,,Neighborhood Commercial Zone,60.0,300.0,3rd quarter 2018,Not yet,
15730,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),8,25000000,1K,20.0,1.25,,2001,RC,House,House,Category I Residential Zone,60.0,400.0,3rd quarter 2018,Not yet,
15731,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),11,30000000,,55.0,0.55,Semi-rectangular Shaped,1973,W,Housing Complex,House,Category I Residential Zone,60.0,400.0,2nd quarter 2018,,Dealings including private road
15732,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),9,20000000,1K,20.0,1.0,,2001,RC,House,Other,Category I Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
15733,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),6,18000000,1K,15.0,1.2,,1992,SRC,House,House,Category I Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
15734,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),4,12000000,1K,20.0,0.6,,2002,SRC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15735,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),10,19000000,1K,20.0,0.95,,1999,RC,House,House,Neighborhood Commercial Zone,60.0,300.0,2nd quarter 2018,Not yet,
15736,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),5,11000000,1K,20.0,0.55,,1990,SRC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15737,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),5,48000000,Open Floor,65.0,0.74,,1990,SRC,Shop,Shop,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15738,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),8,15000000,,60.0,0.25,,1985,SRC,Office,Other,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
15740,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),7,96000000,,70.0,1.37,Semi-rectangular Shaped,1988,RC,"Office, Shop",Office,Category I Residential Zone,60.0,400.0,1st quarter 2018,,
15742,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),9,21000000,1K,20.0,1.05,,2006,RC,,House,Category I Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
15743,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),6,19000000,,20.0,0.95,,2005,RC,,Other,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15744,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Otsuka (Tokyo),8,19000000,1K,20.0,0.95,,2000,SRC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
15746,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Shin-otsuka,2,27000000,1LDK,40.0,0.68,,1989,RC,House,Other,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,Not yet,
15747,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Shin-otsuka,2,61000000,2LDK,70.0,0.87,,2003,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15748,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Shin-otsuka,5,23000000,1K,20.0,1.15,,2004,RC,House,House,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
15749,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Shin-otsuka,5,22000000,1K,20.0,1.1,,2004,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,,
15750,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Shin-otsuka,5,15000000,1K,20.0,0.75,,2004,RC,House,Other,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15751,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Shin-otsuka,5,15000000,1K,20.0,0.75,,2004,RC,House,Other,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15752,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,7,68000000,,65.0,1.05,Semi-shaped,2019,W,House,House,Category I Residential Zone,60.0,300.0,4th quarter 2018,,Dealings including private road
15753,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,1,29000000,1DK,35.0,0.83,,2007,RC,House,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15754,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,8,27000000,1DK,30.0,0.9,,2001,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15755,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,2,27000000,1K,25.0,1.08,,2011,RC,House,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15756,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,2,63000000,2LDK,45.0,1.4,,2011,S,House,House,Commercial Zone,80.0,700.0,4th quarter 2018,Not yet,
15758,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,0,69000000,2LDK,55.0,1.25,,2011,S,House,House,Commercial Zone,80.0,700.0,3rd quarter 2018,Not yet,
15759,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,2,98000000,3LDK,70.0,1.4,,2011,S,House,House,Commercial Zone,80.0,700.0,3rd quarter 2018,Not yet,
15760,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,1,19000000,1K,20.0,0.95,,2004,SRC,House,House,Commercial Zone,80.0,800.0,3rd quarter 2018,Not yet,
15761,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,0,81000000,,65.0,1.25,,2011,S,,House,Commercial Zone,80.0,700.0,2nd quarter 2018,Not yet,
15762,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,3,29000000,1DK,35.0,0.83,,1982,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Done,
15763,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,1,110000000,2LDK,100.0,1.1,,2007,RC,,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
15764,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,2,140000000,3LDK,85.0,1.65,,2011,S,House,House,Commercial Zone,80.0,700.0,2nd quarter 2018,Not yet,
15766,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,5,430000000,,220.0,1.95,Irregular Shaped,2012,S,"Office, Shop",Shop,Commercial Zone,80.0,500.0,1st quarter 2018,,
15767,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,2,87000000,3LDK,85.0,1.02,,2011,RC,House,House,Commercial Zone,80.0,600.0,1st quarter 2018,,
15768,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,2,87000000,3LDK,80.0,1.09,,2011,RC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
15769,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,2,200000000,3LDK,115.0,1.74,,2011,RC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
15770,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Higashiikebukuro,Higashiikebukuro,0,94000000,2LDK,75.0,1.25,,2011,S,,House,Commercial Zone,80.0,700.0,1st quarter 2018,Done,
15771,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,9,650000000,,180.0,3.61,Semi-shaped,1959,RC,Office,Office,Commercial Zone,80.0,600.0,4th quarter 2018,,
15773,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,9,770000000,,280.0,2.75,Semi-rectangular Shaped,1989,SRC,"Housing Complex, Parking Lot",,Commercial Zone,80.0,600.0,3rd quarter 2018,,
15774,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,8,390000000,,260.0,1.5,Semi-trapezoidal Shaped,2018,S,Housing Complex,Other,Category I Residential Zone,60.0,300.0,3rd quarter 2018,,
15775,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,8,20000000,1K,20.0,1.0,,2001,RC,House,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15776,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,7,85000000,3LDK,65.0,1.31,,2015,RC,House,,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15777,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,9,26000000,1R,30.0,0.87,,1998,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
15778,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,8,27000000,1K,20.0,1.35,,2013,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15779,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,7,77000000,2LDK,60.0,1.28,,2015,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15780,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,7,89000000,3LDK,65.0,1.37,,2015,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15781,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Ikebukuro,9,28000000,1K,30.0,0.93,,1998,SRC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
15782,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,2,40000000,,45.0,0.89,Semi-shaped,1972,W,House,House,Category I Residential Zone,60.0,300.0,4th quarter 2018,,"Dealings of adjacent land,Dealings including private road"
15783,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,7,14000000,1DK,20.0,0.7,,,SRC,House,Office,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15784,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,3,17000000,1DK,25.0,0.68,,1979,SRC,House,Other,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15785,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,1,120000000,3LDK,75.0,1.6,,2015,RC,House,House,Category I Residential Zone,60.0,300.0,4th quarter 2018,Not yet,
15786,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,4,33000000,1LDK,30.0,1.1,,2011,RC,House,House,Commercial Zone,80.0,600.0,4th quarter 2018,Done,
15788,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,4,310000000,,140.0,2.21,Irregular Shaped,1975,RC,"House, Office, Warehouse, Parking Lot",,Commercial Zone,80.0,600.0,3rd quarter 2018,,
15789,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,1,110000000,2LDK,80.0,1.38,,2015,RC,House,House,Category I Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15791,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,1,130000000,2LDK,80.0,1.62,,2015,RC,,House,Category I Residential Zone,60.0,300.0,2nd quarter 2018,Done,
15792,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,1,120000000,3LDK,80.0,1.5,,2015,RC,,House,Category I Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15793,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Higashiikebukuro,4,28000000,1DK,25.0,1.12,,2013,RC,House,House,Category I Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
15794,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiikebukuro,Mejiro,7,9900000,1K,15.0,0.66,,1987,RC,House,House,Category I Residential Zone,60.0,300.0,4th quarter 2018,Done,
15795,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),5,38000000,3LDK,45.0,0.84,,1988,SRC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Done,
